day,lang,count
2018-01-05 00:00:00,tl,1
2018-01-05 00:00:00,ht,2
2018-01-05 00:00:00,nl,2
2018-01-05 00:00:00,pl,2
2018-01-05 00:00:00,tr,2
2018-01-05 00:00:00,et,3
2018-01-05 00:00:00,fr,3
2018-01-05 00:00:00,in,4
2018-01-05 00:00:00,ro,4
2018-01-05 00:00:00,de,5
2018-01-05 00:00:00,uk,5
2018-01-05 00:00:00,ja,6
2018-01-05 00:00:00,es,7
2018-01-05 00:00:00,fi,7
2018-01-05 00:00:00,lt,20
2018-01-05 00:00:00,und,76
2018-01-05 00:00:00,en,258
2018-01-05 00:00:00,ru,379
2018-01-05 00:00:00,lv,2553
2018-01-06 00:00:00,cy,1
2018-01-06 00:00:00,da,1
2018-01-06 00:00:00,de,1
2018-01-06 00:00:00,hi,1
2018-01-06 00:00:00,nl,1
2018-01-06 00:00:00,pl,1
2018-01-06 00:00:00,ro,1
2018-01-06 00:00:00,uk,1
2018-01-06 00:00:00,cs,2
2018-01-06 00:00:00,et,2
2018-01-06 00:00:00,fr,2
2018-01-06 00:00:00,ht,2
2018-01-06 00:00:00,tl,2
2018-01-06 00:00:00,bg,3
2018-01-06 00:00:00,in,4
2018-01-06 00:00:00,pt,4
2018-01-06 00:00:00,sl,4
2018-01-06 00:00:00,es,5
2018-01-06 00:00:00,tr,5
2018-01-06 00:00:00,fi,9
2018-01-06 00:00:00,ja,10
2018-01-06 00:00:00,lt,16
2018-01-06 00:00:00,und,74
2018-01-06 00:00:00,en,212
2018-01-06 00:00:00,ru,257
2018-01-06 00:00:00,lv,1219
2018-01-07 00:00:00,bg,1
2018-01-07 00:00:00,cs,1
2018-01-07 00:00:00,es,1
2018-01-07 00:00:00,pl,1
2018-01-07 00:00:00,sr,1
2018-01-07 00:00:00,fr,2
2018-01-07 00:00:00,ro,2
2018-01-07 00:00:00,in,3
2018-01-07 00:00:00,uk,3
2018-01-07 00:00:00,sv,4
2018-01-07 00:00:00,et,5
2018-01-07 00:00:00,ja,7
2018-01-07 00:00:00,tr,7
2018-01-07 00:00:00,lt,23
2018-01-07 00:00:00,und,53
2018-01-07 00:00:00,en,179
2018-01-07 00:00:00,ru,318
2018-01-07 00:00:00,lv,1200
2018-01-08 00:00:00,cy,1
2018-01-08 00:00:00,da,1
2018-01-08 00:00:00,de,1
2018-01-08 00:00:00,hi,1
2018-01-08 00:00:00,ht,1
2018-01-08 00:00:00,no,1
2018-01-08 00:00:00,pl,1
2018-01-08 00:00:00,fi,2
2018-01-08 00:00:00,fr,3
2018-01-08 00:00:00,tr,3
2018-01-08 00:00:00,uk,4
2018-01-08 00:00:00,ja,5
2018-01-08 00:00:00,sl,5
2018-01-08 00:00:00,et,7
2018-01-08 00:00:00,ro,7
2018-01-08 00:00:00,tl,7
2018-01-08 00:00:00,es,10
2018-01-08 00:00:00,sv,11
2018-01-08 00:00:00,in,13
2018-01-08 00:00:00,lt,25
2018-01-08 00:00:00,und,71
2018-01-08 00:00:00,en,232
2018-01-08 00:00:00,ru,343
2018-01-08 00:00:00,lv,2454
2018-01-09 00:00:00,bg,1
2018-01-09 00:00:00,da,1
2018-01-09 00:00:00,fi,1
2018-01-09 00:00:00,ht,1
2018-01-09 00:00:00,it,1
2018-01-09 00:00:00,ja,1
2018-01-09 00:00:00,nl,1
2018-01-09 00:00:00,cs,2
2018-01-09 00:00:00,no,2
2018-01-09 00:00:00,tr,2
2018-01-09 00:00:00,in,4
2018-01-09 00:00:00,pl,4
2018-01-09 00:00:00,tl,4
2018-01-09 00:00:00,uk,4
2018-01-09 00:00:00,ro,5
2018-01-09 00:00:00,de,6
2018-01-09 00:00:00,es,7
2018-01-09 00:00:00,et,10
2018-01-09 00:00:00,sv,15
2018-01-09 00:00:00,lt,30
2018-01-09 00:00:00,und,86
2018-01-09 00:00:00,en,298
2018-01-09 00:00:00,ru,330
2018-01-09 00:00:00,lv,2513
2018-01-10 00:00:00,ca,1
2018-01-10 00:00:00,eu,1
2018-01-10 00:00:00,ht,1
2018-01-10 00:00:00,hu,1
2018-01-10 00:00:00,it,1
2018-01-10 00:00:00,pt,1
2018-01-10 00:00:00,sl,1
2018-01-10 00:00:00,cs,2
2018-01-10 00:00:00,da,2
2018-01-10 00:00:00,fr,2
2018-01-10 00:00:00,in,2
2018-01-10 00:00:00,pl,2
2018-01-10 00:00:00,ro,2
2018-01-10 00:00:00,sr,2
2018-01-10 00:00:00,sv,2
2018-01-10 00:00:00,es,3
2018-01-10 00:00:00,fi,3
2018-01-10 00:00:00,bg,5
2018-01-10 00:00:00,no,5
2018-01-10 00:00:00,tr,5
2018-01-10 00:00:00,de,6
2018-01-10 00:00:00,et,7
2018-01-10 00:00:00,ja,8
2018-01-10 00:00:00,lt,16
2018-01-10 00:00:00,und,72
2018-01-10 00:00:00,en,274
2018-01-10 00:00:00,ru,300
2018-01-10 00:00:00,lv,2390
2018-01-11 00:00:00,cy,1
2018-01-11 00:00:00,da,1
2018-01-11 00:00:00,eu,1
2018-01-11 00:00:00,hu,1
2018-01-11 00:00:00,ja,1
2018-01-11 00:00:00,ro,1
2018-01-11 00:00:00,sl,1
2018-01-11 00:00:00,es,2
2018-01-11 00:00:00,fi,2
2018-01-11 00:00:00,fr,2
2018-01-11 00:00:00,no,2
2018-01-11 00:00:00,ht,3
2018-01-11 00:00:00,nl,3
2018-01-11 00:00:00,sv,3
2018-01-11 00:00:00,uk,3
2018-01-11 00:00:00,bg,4
2018-01-11 00:00:00,et,4
2018-01-11 00:00:00,tl,4
2018-01-11 00:00:00,tr,6
2018-01-11 00:00:00,in,7
2018-01-11 00:00:00,lt,20
2018-01-11 00:00:00,und,85
2018-01-11 00:00:00,en,232
2018-01-11 00:00:00,ru,310
2018-01-11 00:00:00,lv,2427
2018-01-12 00:00:00,cs,1
2018-01-12 00:00:00,cy,1
2018-01-12 00:00:00,da,1
2018-01-12 00:00:00,eu,1
2018-01-12 00:00:00,ht,1
2018-01-12 00:00:00,hu,1
2018-01-12 00:00:00,ja,1
2018-01-12 00:00:00,nl,1
2018-01-12 00:00:00,pl,1
2018-01-12 00:00:00,pt,1
2018-01-12 00:00:00,th,1
2018-01-12 00:00:00,zh,1
2018-01-12 00:00:00,bg,2
2018-01-12 00:00:00,fi,2
2018-01-12 00:00:00,hi,2
2018-01-12 00:00:00,it,2
2018-01-12 00:00:00,no,2
2018-01-12 00:00:00,sl,2
2018-01-12 00:00:00,fr,3
2018-01-12 00:00:00,es,4
2018-01-12 00:00:00,ro,4
2018-01-12 00:00:00,uk,5
2018-01-12 00:00:00,et,6
2018-01-12 00:00:00,de,7
2018-01-12 00:00:00,in,8
2018-01-12 00:00:00,sv,10
2018-01-12 00:00:00,lt,21
2018-01-12 00:00:00,und,72
2018-01-12 00:00:00,en,189
2018-01-12 00:00:00,ru,339
2018-01-12 00:00:00,lv,2413
2018-01-13 00:00:00,bg,1
2018-01-13 00:00:00,cs,1
2018-01-13 00:00:00,fr,1
2018-01-13 00:00:00,ht,1
2018-01-13 00:00:00,hu,1
2018-01-13 00:00:00,it,1
2018-01-13 00:00:00,nl,1
2018-01-13 00:00:00,tl,1
2018-01-13 00:00:00,ro,2
2018-01-13 00:00:00,et,3
2018-01-13 00:00:00,fi,3
2018-01-13 00:00:00,ja,3
2018-01-13 00:00:00,sv,4
2018-01-13 00:00:00,uk,4
2018-01-13 00:00:00,es,6
2018-01-13 00:00:00,in,7
2018-01-13 00:00:00,de,8
2018-01-13 00:00:00,lt,15
2018-01-13 00:00:00,und,44
2018-01-13 00:00:00,pl,48
2018-01-13 00:00:00,en,141
2018-01-13 00:00:00,ru,279
2018-01-13 00:00:00,lv,1374
2018-01-14 00:00:00,bg,1
2018-01-14 00:00:00,cs,1
2018-01-14 00:00:00,fi,1
2018-01-14 00:00:00,ht,1
2018-01-14 00:00:00,it,1
2018-01-14 00:00:00,pl,1
2018-01-14 00:00:00,pt,1
2018-01-14 00:00:00,sv,1
2018-01-14 00:00:00,te,1
2018-01-14 00:00:00,fr,2
2018-01-14 00:00:00,tr,2
2018-01-14 00:00:00,uk,2
2018-01-14 00:00:00,es,4
2018-01-14 00:00:00,tl,6
2018-01-14 00:00:00,et,7
2018-01-14 00:00:00,de,8
2018-01-14 00:00:00,in,8
2018-01-14 00:00:00,lt,21
2018-01-14 00:00:00,und,42
2018-01-14 00:00:00,en,223
2018-01-14 00:00:00,ru,260
2018-01-14 00:00:00,lv,1327
2018-01-15 00:00:00,bg,1
2018-01-15 00:00:00,cy,1
2018-01-15 00:00:00,eu,1
2018-01-15 00:00:00,hu,1
2018-01-15 00:00:00,no,1
2018-01-15 00:00:00,sl,1
2018-01-15 00:00:00,da,2
2018-01-15 00:00:00,pl,2
2018-01-15 00:00:00,ro,2
2018-01-15 00:00:00,sv,2
2018-01-15 00:00:00,de,3
2018-01-15 00:00:00,uk,3
2018-01-15 00:00:00,es,5
2018-01-15 00:00:00,fr,5
2018-01-15 00:00:00,et,6
2018-01-15 00:00:00,ca,8
2018-01-15 00:00:00,tl,8
2018-01-15 00:00:00,fi,12
2018-01-15 00:00:00,ja,12
2018-01-15 00:00:00,tr,12
2018-01-15 00:00:00,lt,21
2018-01-15 00:00:00,in,27
2018-01-15 00:00:00,ko,47
2018-01-15 00:00:00,und,71
2018-01-15 00:00:00,en,278
2018-01-15 00:00:00,ru,319
2018-01-15 00:00:00,lv,2518
2018-01-16 00:00:00,ca,1
2018-01-16 00:00:00,cy,1
2018-01-16 00:00:00,da,1
2018-01-16 00:00:00,eu,1
2018-01-16 00:00:00,hu,1
2018-01-16 00:00:00,nl,1
2018-01-16 00:00:00,pl,1
2018-01-16 00:00:00,pt,1
2018-01-16 00:00:00,fi,2
2018-01-16 00:00:00,no,2
2018-01-16 00:00:00,es,3
2018-01-16 00:00:00,sl,3
2018-01-16 00:00:00,uk,3
2018-01-16 00:00:00,ro,4
2018-01-16 00:00:00,in,5
2018-01-16 00:00:00,it,5
2018-01-16 00:00:00,sv,5
2018-01-16 00:00:00,fr,7
2018-01-16 00:00:00,et,8
2018-01-16 00:00:00,de,9
2018-01-16 00:00:00,ja,9
2018-01-16 00:00:00,tr,12
2018-01-16 00:00:00,lt,39
2018-01-16 00:00:00,und,62
2018-01-16 00:00:00,en,277
2018-01-16 00:00:00,ru,349
2018-01-16 00:00:00,lv,2744
2018-01-17 00:00:00,cy,1
2018-01-17 00:00:00,de,1
2018-01-17 00:00:00,eu,1
2018-01-17 00:00:00,hi,1
2018-01-17 00:00:00,ht,1
2018-01-17 00:00:00,nl,1
2018-01-17 00:00:00,no,1
2018-01-17 00:00:00,tl,1
2018-01-17 00:00:00,bg,2
2018-01-17 00:00:00,it,2
2018-01-17 00:00:00,fi,3
2018-01-17 00:00:00,sl,3
2018-01-17 00:00:00,fr,4
2018-01-17 00:00:00,ro,4
2018-01-17 00:00:00,uk,4
2018-01-17 00:00:00,es,5
2018-01-17 00:00:00,in,6
2018-01-17 00:00:00,et,8
2018-01-17 00:00:00,sv,8
2018-01-17 00:00:00,lt,9
2018-01-17 00:00:00,pl,9
2018-01-17 00:00:00,tr,10
2018-01-17 00:00:00,ja,15
2018-01-17 00:00:00,und,60
2018-01-17 00:00:00,en,223
2018-01-17 00:00:00,ru,358
2018-01-17 00:00:00,lv,2665
2018-01-18 00:00:00,fi,1
2018-01-18 00:00:00,ja,1
2018-01-18 00:00:00,nl,1
2018-01-18 00:00:00,cs,2
2018-01-18 00:00:00,da,2
2018-01-18 00:00:00,ht,2
2018-01-18 00:00:00,pl,2
2018-01-18 00:00:00,ca,3
2018-01-18 00:00:00,it,3
2018-01-18 00:00:00,es,4
2018-01-18 00:00:00,sl,4
2018-01-18 00:00:00,sv,4
2018-01-18 00:00:00,tl,4
2018-01-18 00:00:00,uk,4
2018-01-18 00:00:00,fr,5
2018-01-18 00:00:00,in,6
2018-01-18 00:00:00,et,7
2018-01-18 00:00:00,lt,8
2018-01-18 00:00:00,ro,10
2018-01-18 00:00:00,und,78
2018-01-18 00:00:00,en,268
2018-01-18 00:00:00,ru,363
2018-01-18 00:00:00,lv,2837
2018-01-19 00:00:00,ca,1
2018-01-19 00:00:00,cs,1
2018-01-19 00:00:00,hi,1
2018-01-19 00:00:00,in,1
2018-01-19 00:00:00,no,1
2018-01-19 00:00:00,pl,1
2018-01-19 00:00:00,sl,1
2018-01-19 00:00:00,sv,1
2018-01-19 00:00:00,tl,1
2018-01-19 00:00:00,da,2
2018-01-19 00:00:00,de,2
2018-01-19 00:00:00,it,2
2018-01-19 00:00:00,ja,2
2018-01-19 00:00:00,nl,2
2018-01-19 00:00:00,ro,2
2018-01-19 00:00:00,tr,3
2018-01-19 00:00:00,fi,4
2018-01-19 00:00:00,fr,4
2018-01-19 00:00:00,uk,4
2018-01-19 00:00:00,et,6
2018-01-19 00:00:00,lt,11
2018-01-19 00:00:00,und,91
2018-01-19 00:00:00,en,279
2018-01-19 00:00:00,ru,370
2018-01-19 00:00:00,lv,2506
2018-01-20 00:00:00,ht,1
2018-01-20 00:00:00,it,1
2018-01-20 00:00:00,ja,1
2018-01-20 00:00:00,nl,1
2018-01-20 00:00:00,pl,1
2018-01-20 00:00:00,sl,1
2018-01-20 00:00:00,sr,1
2018-01-20 00:00:00,cs,2
2018-01-20 00:00:00,de,2
2018-01-20 00:00:00,es,2
2018-01-20 00:00:00,hi,2
2018-01-20 00:00:00,no,2
2018-01-20 00:00:00,pt,2
2018-01-20 00:00:00,tr,2
2018-01-20 00:00:00,et,3
2018-01-20 00:00:00,tl,3
2018-01-20 00:00:00,fi,4
2018-01-20 00:00:00,in,4
2018-01-20 00:00:00,lt,4
2018-01-20 00:00:00,uk,4
2018-01-20 00:00:00,fr,7
2018-01-20 00:00:00,und,83
2018-01-20 00:00:00,en,275
2018-01-20 00:00:00,ru,341
2018-01-20 00:00:00,lv,1599
2018-01-21 00:00:00,bg,1
2018-01-21 00:00:00,ca,1
2018-01-21 00:00:00,cs,1
2018-01-21 00:00:00,ht,1
2018-01-21 00:00:00,hu,1
2018-01-21 00:00:00,it,1
2018-01-21 00:00:00,nl,1
2018-01-21 00:00:00,no,1
2018-01-21 00:00:00,pt,1
2018-01-21 00:00:00,sv,1
2018-01-21 00:00:00,uk,1
2018-01-21 00:00:00,tl,2
2018-01-21 00:00:00,tr,2
2018-01-21 00:00:00,es,3
2018-01-21 00:00:00,pl,3
2018-01-21 00:00:00,in,4
2018-01-21 00:00:00,lt,4
2018-01-21 00:00:00,et,5
2018-01-21 00:00:00,fr,8
2018-01-21 00:00:00,fi,10
2018-01-21 00:00:00,und,40
2018-01-21 00:00:00,en,181
2018-01-21 00:00:00,ru,280
2018-01-21 00:00:00,lv,1161
2018-01-22 00:00:00,bg,1
2018-01-22 00:00:00,cs,1
2018-01-22 00:00:00,cy,1
2018-01-22 00:00:00,da,1
2018-01-22 00:00:00,ht,1
2018-01-22 00:00:00,nl,1
2018-01-22 00:00:00,no,1
2018-01-22 00:00:00,pl,1
2018-01-22 00:00:00,pt,1
2018-01-22 00:00:00,ro,1
2018-01-22 00:00:00,sr,1
2018-01-22 00:00:00,it,2
2018-01-22 00:00:00,sl,2
2018-01-22 00:00:00,uk,2
2018-01-22 00:00:00,de,3
2018-01-22 00:00:00,fr,3
2018-01-22 00:00:00,tr,3
2018-01-22 00:00:00,es,5
2018-01-22 00:00:00,sv,6
2018-01-22 00:00:00,fi,8
2018-01-22 00:00:00,tl,8
2018-01-22 00:00:00,et,9
2018-01-22 00:00:00,in,12
2018-01-22 00:00:00,lt,12
2018-01-22 00:00:00,und,81
2018-01-22 00:00:00,en,254
2018-01-22 00:00:00,ru,387
2018-01-22 00:00:00,lv,2427
2018-01-23 00:00:00,bg,1
2018-01-23 00:00:00,ro,1
2018-01-23 00:00:00,sv,1
2018-01-23 00:00:00,tr,1
2018-01-23 00:00:00,cs,2
2018-01-23 00:00:00,da,2
2018-01-23 00:00:00,fi,2
2018-01-23 00:00:00,nl,2
2018-01-23 00:00:00,no,2
2018-01-23 00:00:00,pt,2
2018-01-23 00:00:00,tl,2
2018-01-23 00:00:00,de,3
2018-01-23 00:00:00,fr,3
2018-01-23 00:00:00,it,3
2018-01-23 00:00:00,ja,3
2018-01-23 00:00:00,sl,3
2018-01-23 00:00:00,ht,5
2018-01-23 00:00:00,es,6
2018-01-23 00:00:00,et,6
2018-01-23 00:00:00,lt,7
2018-01-23 00:00:00,in,8
2018-01-23 00:00:00,uk,8
2018-01-23 00:00:00,und,75
2018-01-23 00:00:00,en,304
2018-01-23 00:00:00,ru,397
2018-01-23 00:00:00,lv,2634
2018-01-24 00:00:00,cs,1
2018-01-24 00:00:00,da,1
2018-01-24 00:00:00,de,1
2018-01-24 00:00:00,eu,1
2018-01-24 00:00:00,fi,1
2018-01-24 00:00:00,nl,1
2018-01-24 00:00:00,no,1
2018-01-24 00:00:00,pl,1
2018-01-24 00:00:00,sl,1
2018-01-24 00:00:00,ja,2
2018-01-24 00:00:00,tl,2
2018-01-24 00:00:00,bg,3
2018-01-24 00:00:00,pt,3
2018-01-24 00:00:00,sr,3
2018-01-24 00:00:00,sv,3
2018-01-24 00:00:00,ro,4
2018-01-24 00:00:00,tr,4
2018-01-24 00:00:00,fr,5
2018-01-24 00:00:00,it,5
2018-01-24 00:00:00,uk,5
2018-01-24 00:00:00,ca,7
2018-01-24 00:00:00,in,7
2018-01-24 00:00:00,es,8
2018-01-24 00:00:00,et,11
2018-01-24 00:00:00,lt,22
2018-01-24 00:00:00,und,79
2018-01-24 00:00:00,en,318
2018-01-24 00:00:00,ru,346
2018-01-24 00:00:00,lv,2861
2018-01-25 00:00:00,ca,1
2018-01-25 00:00:00,cs,1
2018-01-25 00:00:00,da,1
2018-01-25 00:00:00,de,1
2018-01-25 00:00:00,fa,1
2018-01-25 00:00:00,hi,1
2018-01-25 00:00:00,nl,1
2018-01-25 00:00:00,pl,1
2018-01-25 00:00:00,tl,1
2018-01-25 00:00:00,tr,1
2018-01-25 00:00:00,uk,1
2018-01-25 00:00:00,fi,2
2018-01-25 00:00:00,it,2
2018-01-25 00:00:00,ja,2
2018-01-25 00:00:00,pt,2
2018-01-25 00:00:00,bg,3
2018-01-25 00:00:00,sl,3
2018-01-25 00:00:00,es,4
2018-01-25 00:00:00,no,4
2018-01-25 00:00:00,ro,4
2018-01-25 00:00:00,fr,5
2018-01-25 00:00:00,lt,9
2018-01-25 00:00:00,in,11
2018-01-25 00:00:00,ko,14
2018-01-25 00:00:00,et,15
2018-01-25 00:00:00,und,117
2018-01-25 00:00:00,en,338
2018-01-25 00:00:00,ru,362
2018-01-25 00:00:00,lv,2557
2018-01-26 00:00:00,cs,1
2018-01-26 00:00:00,cy,1
2018-01-26 00:00:00,pl,1
2018-01-26 00:00:00,sv,1
2018-01-26 00:00:00,bg,2
2018-01-26 00:00:00,da,2
2018-01-26 00:00:00,fr,2
2018-01-26 00:00:00,ja,2
2018-01-26 00:00:00,no,2
2018-01-26 00:00:00,ro,2
2018-01-26 00:00:00,sl,2
2018-01-26 00:00:00,tr,2
2018-01-26 00:00:00,uk,2
2018-01-26 00:00:00,in,3
2018-01-26 00:00:00,et,4
2018-01-26 00:00:00,fi,7
2018-01-26 00:00:00,es,8
2018-01-26 00:00:00,ko,12
2018-01-26 00:00:00,lt,23
2018-01-26 00:00:00,und,81
2018-01-26 00:00:00,ru,288
2018-01-26 00:00:00,en,370
2018-01-26 00:00:00,lv,2404
2018-01-27 00:00:00,et,1
2018-01-27 00:00:00,fr,1
2018-01-27 00:00:00,ja,1
2018-01-27 00:00:00,pl,1
2018-01-27 00:00:00,de,2
2018-01-27 00:00:00,it,2
2018-01-27 00:00:00,nl,2
2018-01-27 00:00:00,no,2
2018-01-27 00:00:00,cs,3
2018-01-27 00:00:00,fi,3
2018-01-27 00:00:00,in,3
2018-01-27 00:00:00,sl,3
2018-01-27 00:00:00,ca,5
2018-01-27 00:00:00,es,6
2018-01-27 00:00:00,ro,6
2018-01-27 00:00:00,tl,7
2018-01-27 00:00:00,lt,9
2018-01-27 00:00:00,uk,28
2018-01-27 00:00:00,ko,29
2018-01-27 00:00:00,und,127
2018-01-27 00:00:00,en,257
2018-01-27 00:00:00,ru,290
2018-01-27 00:00:00,lv,1558
2018-01-28 00:00:00,bg,1
2018-01-28 00:00:00,da,1
2018-01-28 00:00:00,ja,1
2018-01-28 00:00:00,pl,1
2018-01-28 00:00:00,tl,1
2018-01-28 00:00:00,cy,2
2018-01-28 00:00:00,fi,2
2018-01-28 00:00:00,in,2
2018-01-28 00:00:00,pt,2
2018-01-28 00:00:00,sr,2
2018-01-28 00:00:00,sv,2
2018-01-28 00:00:00,tr,2
2018-01-28 00:00:00,fr,3
2018-01-28 00:00:00,ro,3
2018-01-28 00:00:00,uk,6
2018-01-28 00:00:00,es,7
2018-01-28 00:00:00,et,7
2018-01-28 00:00:00,lt,7
2018-01-28 00:00:00,cs,11
2018-01-28 00:00:00,ko,43
2018-01-28 00:00:00,und,108
2018-01-28 00:00:00,en,149
2018-01-28 00:00:00,ru,294
2018-01-28 00:00:00,lv,1249
2018-01-29 00:00:00,cs,1
2018-01-29 00:00:00,cy,1
2018-01-29 00:00:00,da,1
2018-01-29 00:00:00,fi,1
2018-01-29 00:00:00,it,1
2018-01-29 00:00:00,pl,1
2018-01-29 00:00:00,sl,1
2018-01-29 00:00:00,sv,1
2018-01-29 00:00:00,tr,1
2018-01-29 00:00:00,ja,2
2018-01-29 00:00:00,bg,3
2018-01-29 00:00:00,in,3
2018-01-29 00:00:00,lt,3
2018-01-29 00:00:00,no,3
2018-01-29 00:00:00,ro,3
2018-01-29 00:00:00,uk,3
2018-01-29 00:00:00,fr,5
2018-01-29 00:00:00,et,6
2018-01-29 00:00:00,es,10
2018-01-29 00:00:00,und,50
2018-01-29 00:00:00,en,179
2018-01-29 00:00:00,ru,326
2018-01-29 00:00:00,lv,2413
2018-01-30 00:00:00,ca,1
2018-01-30 00:00:00,cs,1
2018-01-30 00:00:00,da,1
2018-01-30 00:00:00,de,1
2018-01-30 00:00:00,hi,1
2018-01-30 00:00:00,nl,1
2018-01-30 00:00:00,pt,1
2018-01-30 00:00:00,sl,1
2018-01-30 00:00:00,fr,2
2018-01-30 00:00:00,ht,2
2018-01-30 00:00:00,ja,2
2018-01-30 00:00:00,ro,2
2018-01-30 00:00:00,et,3
2018-01-30 00:00:00,it,3
2018-01-30 00:00:00,pl,3
2018-01-30 00:00:00,tl,3
2018-01-30 00:00:00,es,4
2018-01-30 00:00:00,tr,4
2018-01-30 00:00:00,in,5
2018-01-30 00:00:00,lt,6
2018-01-30 00:00:00,und,132
2018-01-30 00:00:00,en,234
2018-01-30 00:00:00,ru,347
2018-01-30 00:00:00,lv,2515
2018-01-31 00:00:00,ca,1
2018-01-31 00:00:00,cs,1
2018-01-31 00:00:00,da,1
2018-01-31 00:00:00,fr,1
2018-01-31 00:00:00,ja,1
2018-01-31 00:00:00,nl,1
2018-01-31 00:00:00,pt,1
2018-01-31 00:00:00,pl,2
2018-01-31 00:00:00,ro,2
2018-01-31 00:00:00,sl,2
2018-01-31 00:00:00,uk,2
2018-01-31 00:00:00,de,3
2018-01-31 00:00:00,it,3
2018-01-31 00:00:00,tl,4
2018-01-31 00:00:00,et,5
2018-01-31 00:00:00,tr,5
2018-01-31 00:00:00,es,6
2018-01-31 00:00:00,lt,6
2018-01-31 00:00:00,in,7
2018-01-31 00:00:00,und,68
2018-01-31 00:00:00,en,279
2018-01-31 00:00:00,ru,350
2018-01-31 00:00:00,lv,2542
2018-02-01 00:00:00,da,1
2018-02-01 00:00:00,de,1
2018-02-01 00:00:00,fa,1
2018-02-01 00:00:00,nl,1
2018-02-01 00:00:00,ro,1
2018-02-01 00:00:00,sr,1
2018-02-01 00:00:00,cs,2
2018-02-01 00:00:00,fi,2
2018-02-01 00:00:00,pl,2
2018-02-01 00:00:00,pt,2
2018-02-01 00:00:00,sv,2
2018-02-01 00:00:00,tl,2
2018-02-01 00:00:00,uk,2
2018-02-01 00:00:00,bg,3
2018-02-01 00:00:00,no,3
2018-02-01 00:00:00,fr,4
2018-02-01 00:00:00,in,4
2018-02-01 00:00:00,et,5
2018-02-01 00:00:00,tr,5
2018-02-01 00:00:00,es,7
2018-02-01 00:00:00,lt,10
2018-02-01 00:00:00,und,92
2018-02-01 00:00:00,en,287
2018-02-01 00:00:00,ru,366
2018-02-01 00:00:00,lv,2600
2018-02-02 00:00:00,da,1
2018-02-02 00:00:00,es,1
2018-02-02 00:00:00,fa,1
2018-02-02 00:00:00,fi,1
2018-02-02 00:00:00,is,1
2018-02-02 00:00:00,nl,1
2018-02-02 00:00:00,sl,1
2018-02-02 00:00:00,bg,2
2018-02-02 00:00:00,de,2
2018-02-02 00:00:00,fr,2
2018-02-02 00:00:00,it,2
2018-02-02 00:00:00,pt,2
2018-02-02 00:00:00,ro,2
2018-02-02 00:00:00,uk,2
2018-02-02 00:00:00,no,3
2018-02-02 00:00:00,pl,3
2018-02-02 00:00:00,tl,4
2018-02-02 00:00:00,in,7
2018-02-02 00:00:00,et,8
2018-02-02 00:00:00,lt,11
2018-02-02 00:00:00,und,55
2018-02-02 00:00:00,en,329
2018-02-02 00:00:00,ru,391
2018-02-02 00:00:00,lv,2441
2018-02-03 00:00:00,ar,1
2018-02-03 00:00:00,ca,1
2018-02-03 00:00:00,eu,1
2018-02-03 00:00:00,hu,1
2018-02-03 00:00:00,is,1
2018-02-03 00:00:00,nl,1
2018-02-03 00:00:00,no,1
2018-02-03 00:00:00,sv,1
2018-02-03 00:00:00,cs,2
2018-02-03 00:00:00,it,2
2018-02-03 00:00:00,uk,2
2018-02-03 00:00:00,de,3
2018-02-03 00:00:00,pl,3
2018-02-03 00:00:00,tr,3
2018-02-03 00:00:00,pt,4
2018-02-03 00:00:00,ro,5
2018-02-03 00:00:00,et,6
2018-02-03 00:00:00,fi,9
2018-02-03 00:00:00,lt,9
2018-02-03 00:00:00,fa,11
2018-02-03 00:00:00,und,84
2018-02-03 00:00:00,en,226
2018-02-03 00:00:00,ru,265
2018-02-03 00:00:00,lv,1621
2018-02-04 00:00:00,ca,1
2018-02-04 00:00:00,da,1
2018-02-04 00:00:00,hi,1
2018-02-04 00:00:00,in,1
2018-02-04 00:00:00,it,1
2018-02-04 00:00:00,ko,1
2018-02-04 00:00:00,nl,1
2018-02-04 00:00:00,no,1
2018-02-04 00:00:00,tl,1
2018-02-04 00:00:00,es,2
2018-02-04 00:00:00,ht,2
2018-02-04 00:00:00,hu,2
2018-02-04 00:00:00,lt,2
2018-02-04 00:00:00,pl,2
2018-02-04 00:00:00,pt,2
2018-02-04 00:00:00,fi,3
2018-02-04 00:00:00,de,4
2018-02-04 00:00:00,fr,4
2018-02-04 00:00:00,ro,4
2018-02-04 00:00:00,ja,5
2018-02-04 00:00:00,et,6
2018-02-04 00:00:00,und,53
2018-02-04 00:00:00,en,161
2018-02-04 00:00:00,ru,288
2018-02-04 00:00:00,lv,1255
2018-02-05 00:00:00,bg,1
2018-02-05 00:00:00,da,1
2018-02-05 00:00:00,hu,1
2018-02-05 00:00:00,nl,1
2018-02-05 00:00:00,sl,1
2018-02-05 00:00:00,tr,1
2018-02-05 00:00:00,fr,2
2018-02-05 00:00:00,it,2
2018-02-05 00:00:00,pl,2
2018-02-05 00:00:00,sv,2
2018-02-05 00:00:00,ja,3
2018-02-05 00:00:00,tl,3
2018-02-05 00:00:00,es,4
2018-02-05 00:00:00,fi,4
2018-02-05 00:00:00,uk,4
2018-02-05 00:00:00,ro,5
2018-02-05 00:00:00,et,6
2018-02-05 00:00:00,in,9
2018-02-05 00:00:00,lt,13
2018-02-05 00:00:00,und,66
2018-02-05 00:00:00,en,253
